Nombre,Numero,Posicion,Fecha_Nacimiento,Lugar_Nacimiento,Altura,Peso,Temporada,Equipo,Competicion,Iniciados,Bancas,Goles,Asistencias,Disparos,Al_Arco,Cometidas,Recibidas,Amarillas,Rojas
Ramón Morales,Número: 11 ,Posición: Volante ,Fecha de nacimiento: 10/ene/1975 ,"Lugar de nacimiento: La Piedad, México ",Altura: 1.68m ,Peso: 61 kg ,"
Estadísticas 2004/05 ",Guadalajara,Prim - Apertura 2004,0,0,5,7,33,26,15,21,1,0
Ramón Morales,Número: 11 ,Posición: Volante ,Fecha de nacimiento: 10/ene/1975 ,"Lugar de nacimiento: La Piedad, México ",Altura: 1.68m ,Peso: 61 kg ,"
Estadísticas 2003/04 ",Guadalajara,Prim - Apertura 2003,11,0,2,3,32,20,8,22,1,0
Ramón Morales,Número: 11 ,Posición: Volante ,Fecha de nacimiento: 10/ene/1975 ,"Lugar de nacimiento: La Piedad, México ",Altura: 1.68m ,Peso: 61 kg ,"
Estadísticas 2003/04 ",Guadalajara,Prim - Clausura 2003,14,0,4,4,26,10,8,29,2,0
Ramón Morales,Número: 11 ,Posición: Volante ,Fecha de nacimiento: 10/ene/1975 ,"Lugar de nacimiento: La Piedad, México ",Altura: 1.68m ,Peso: 61 kg ,"
Estadísticas 2002/03 ",Guadalajara,Prim - Apertura 2002,16,0,5,2,27,19,5,18,0,0
Ramón Morales,Número: 11 ,Posición: Volante ,Fecha de nacimiento: 10/ene/1975 ,"Lugar de nacimiento: La Piedad, México ",Altura: 1.68m ,Peso: 61 kg ,"
Estadísticas 2002/03 ",Guadalajara,Prim - Clausura 2002,13,0,7,3,22,12,6,17,1,0
Ramón Morales,Número: 11 ,Posición: Volante ,Fecha de nacimiento: 10/ene/1975 ,"Lugar de nacimiento: La Piedad, México ",Altura: 1.68m ,Peso: 61 kg ,"
Estadísticas 2002/03 ",México,WC,4,0,0,1,4,2,4,6,0,0
Ramón Morales,Número: 11 ,Posición: Volante ,Fecha de nacimiento: 10/ene/1975 ,"Lugar de nacimiento: La Piedad, México ",Altura: 1.68m ,Peso: 61 kg ,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",WC,4,0,0,1,4,2,4,6,0,0
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,"
Estadísticas 2005/06 ",Pachuca,Prim - Apertura 2005,0,0,0,0,0,0,1,0,1,1
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,"
Estadísticas 2005/06 ",Pachuca,Prim - Clausura 2005,0,0,1,0,3,1,17,16,6,0
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,"
Estadísticas 2004/05 ",Pachuca,Prim - Apertura 2004,0,0,0,0,0,0,5,4,2,0
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,"
Estadísticas 2003/04 ",Pachuca,Prim - Apertura 2003,12,0,0,0,1,0,10,5,2,1
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,"
Estadísticas 2003/04 ",Pachuca,Prim - Clausura 2003,17,0,0,1,5,1,20,20,6,2
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,"
Estadísticas 2002/03 ",Pachuca,Prim - Clausura 2002,14,0,0,0,2,1,20,18,3,0
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,"
Estadísticas 2002/03 ",México,WC,4,0,0,0,0,0,4,2,1,0
Manuel Vidrio,Número: 99 ,Posición: Defensa ,Fecha de nacimiento: 23/ago/1972 ,"Lugar de nacimiento: Teovitatlan, México ",Altura: 1.84m ,Peso: 77 kg ,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",WC,4,0,0,0,0,0,4,2,1,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2014/15 ",Olimpo de Bahía Blanca,Prim A - Torneo 2014,9,3,0,0,0,0,16,4,3,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2013/14 ",Olimpo de Bahía Blanca,Prim A - Final 2014,1,10,0,3,3,3,3,3,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2013/14 ",Olimpo de Bahía Blanca,Prim A - Inicial 2013,13,0,0,2,5,7,13,9,3,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2012/13 ",Olimpo de Bahía Blanca,Nac B - Temporada Regular 2012-13,32,2,0,0,0,0,5,5,12,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2011/12 ",Argentina,WC U20,4,0,0,0,0,0,8,1,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2011/12 ",Argentina,Sud 20,4,2,0,0,0,0,4,6,0,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2011/12 ",San Lorenzo,Prim A - Clausura 2012,6,0,0,0,0,0,6,3,1,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2011/12 ",San Lorenzo,Prim A - Apertura 2011,6,0,0,0,0,0,11,6,3,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2010/11 ",San Luis,Prim - Clausura 2010,6,0,11,0,0,0,0,0,0,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2009/10 ",San Luis,Prim - Apertura 2009,19,0,57,0,0,0,0,0,3,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2009/10 ",San Luis,Prim - Clausura 2009,17,0,33,0,0,0,1,0,1,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2008/09 ",San Luis,Sud,4,0,7,0,0,0,0,0,1,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2008/09 ",San Luis,Lib,6,0,21,0,0,0,0,0,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2008/09 ",San Luis,Prim - Apertura 2008,19,0,33,0,0,0,0,2,4,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2008/09 ",San Luis,Prim - Clausura 2008,22,0,57,1,2,1,1,0,3,1
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2007/08 ",San Luis,Prim - Apertura 2007,19,0,77,8,6,5,0,2,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2007/08 ",San Luis,Prim - Clausura 2007,19,0,61,8,3,8,0,4,3,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2006/07 ",San Luis,Prim - Apertura 2006,17,0,76,6,5,6,0,2,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2006/07 ",San Luis,Prim - Clausura 2006,0,0,52,4,0,5,1,0,3,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2005/06 ",San Luis,Prim - Apertura 2005,0,0,37,1,0,3,0,0,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2005/06 ",Santos,Prim - Clausura 2005,0,0,51,2,0,0,0,0,1,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2004/05 ",Santos,Prim - Apertura 2004,0,0,58,3,0,9,0,0,0,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2003/04 ",Necaxa,Prim - Apertura 2003,15,0,48,3,0,2,0,0,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2003/04 ",Santos,Prim - Clausura 2003,19,0,68,4,0,6,1,0,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2002/03 ",Santos,Prim - Apertura 2002,19,0,66,2,0,4,0,0,2,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,"
Estadísticas 2002/03 ",Santos,Prim - Clausura 2002,15,0,45,4,0,3,0,0,3,0
Adrián Martínez,Número: 4 ,Posición: Defensa ,Fecha de nacimiento: 13/feb/1992 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.92m ,Peso: 88 kg ,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",Prim - Clausura 2002,15,0,45,4,0,3,0,0,3,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2014/15 ",Cruz Azul,Conc CL,2,1,1,0,3,1,5,0,0,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2014/15 ",Cruz Azul,Prim - Apertura 2014,15,0,0,0,7,0,30,9,6,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2014/15 ",Cruz Azul,Prim - Clausura 2014,10,0,0,0,2,1,18,10,5,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2013/14 ",Cruz Azul,Copa MX,2,0,0,0,0,0,6,2,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2013/14 ",México,Conf,3,0,0,0,1,0,8,5,0,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2013/14 ",México,Int,3,0,0,0,0,0,4,1,0,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2013/14 ",Cruz Azul,Prim - Apertura 2013,16,0,0,0,14,1,31,14,5,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2013/14 ",Cruz Azul,Prim - Clausura 2013,20,0,0,3,7,0,41,21,10,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2013/14 ",Cruz Azul,Conc CL,8,0,0,0,4,0,10,2,2,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2013/14 ",México,WCQ,3,0,0,0,0,0,11,0,2,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2012/13 ",México,WCQ,3,1,0,0,0,0,6,0,2,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2012/13 ",México,WCQ,0,1,0,0,0,0,0,0,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2012/13 ",Cruz Azul,Prim - Apertura 2012,17,0,1,0,13,5,31,14,7,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2012/13 ",Cruz Azul,Prim - Clausura 2012,0,2,0,0,0,0,0,0,0,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2011/12 ",Cruz Azul,Prim - Apertura 2011,15,1,0,0,15,4,24,20,6,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2011/12 ",Cruz Azul,Prim - Clausura 2011,13,2,0,0,4,0,21,12,6,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2011/12 ",México,Gold,6,0,0,1,3,0,7,3,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2011/12 ",Cruz Azul,Lib,1,0,0,0,0,0,0,0,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2011/12 ",México,Int,2,1,0,0,1,0,3,0,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2010/11 ",México,Int,11,0,0,0,2,0,10,2,2,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2010/11 ",México,WC,4,0,0,1,1,0,16,3,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2010/11 ",Cruz Azul,Prim - Apertura 2010,17,1,0,0,7,1,11,18,7,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2010/11 ",Cruz Azul,Prim - Clausura 2010,10,2,0,2,3,2,11,8,4,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2010/11 ",Cruz Azul,Conc CL,7,2,0,0,3,2,5,7,4,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2009/10 ",México,WCQ,5,0,0,0,0,0,0,0,3,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2009/10 ",Cruz Azul,Conc CL,4,1,0,0,3,2,9,3,0,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2009/10 ",Cruz Azul,Prim - Apertura 2009,18,0,1,0,7,5,22,12,8,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2009/10 ",Cruz Azul,Prim - Clausura 2009,14,0,1,1,8,4,15,10,3,2
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2009/10 ",México,Gold,6,0,2,0,4,3,5,3,2,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2008/09 ",México,Int,1,0,0,0,0,0,0,0,0,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2008/09 ",Cruz Azul,Prim - Apertura 2008,19,0,2,3,8,5,23,11,11,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2008/09 ",Cruz Azul,Prim - Clausura 2008,22,0,1,2,10,2,21,10,12,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2008/09 ",Cruz Azul,Conc CL,10,0,1,0,4,3,16,1,7,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2008/09 ",México,WCQ,6,1,0,0,0,0,0,0,1,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2007/08 ",Cruz Azul,Prim - Apertura 2007,19,0,1,4,13,7,25,18,11,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2007/08 ",Cruz Azul,Prim - Clausura 2007,16,0,0,0,12,2,21,17,8,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2007/08 ",México,Int,0,1,0,0,0,0,0,0,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2006/07 ",México,Int,2,2,0,0,0,0,0,0,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2006/07 ",México,WC,2,1,0,0,1,0,8,0,2,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2006/07 ",Cruz Azul,Prim - Apertura 2006,18,0,1,2,17,7,31,15,10,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2006/07 ",Cruz Azul,Prim - Clausura 2006,0,0,0,1,5,0,21,10,8,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2005/06 ",Cruz Azul,Prim - Apertura 2005,0,0,3,2,14,8,22,13,5,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2005/06 ",México,Conf,1,2,0,0,0,0,1,3,0,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2004/05 ",México,Copa Am,3,0,0,2,0,1,6,0,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2004/05 ",Racing Santander,La Liga,12,7,0,0,3,1,24,0,7,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2003/04 ",Sevilla FC,La Liga,7,2,0,0,0,0,0,0,3,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2002/03 ",México,WC,4,0,1,0,8,3,11,6,1,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2002/03 ",Sevilla FC,La Liga,21,1,0,0,0,0,0,0,3,0
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,"
Estadísticas 2001/02 ",Sevilla FC,La Liga,6,1,0,0,0,0,0,0,3,1
Gerardo Torrado,Número: 6 ,Posición: Volante ,Fecha de nacimiento: 30/abr/1979 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.73m ,Peso: 73 kg ,Glosario ,"
						PI: Partidos Iniciados, SB: Substituto, G: Goles, GC: Asistencias, D: Disparos, DA: Disparos al arco, TA: Tarjetas Amarillas, TR: Tarjetas Rojas, FC: Faltas Cometidas, FR: Faltas Recibidas, AT: Atajadas, De: Fuera de Juego, G: Ganados, E: Empates, D: Derrotas
					",La Liga,6,1,0,0,0,0,0,0,3,1
Ignacio Hierro,Número: 14 ,Posición: Defensa ,Fecha de nacimiento: 22/jun/1978 ,"Lugar de nacimiento: Mexico City, México ",Altura: 1.80m ,Peso: 67 kg ,"
Estadísticas 2005/06 ",Atlante,Prim - Apertura 2005,0,0,0,0,0,0,4,3,1,0
